person,condition,trial,id,item_class,x,y,trial_p
1,conj_grid,5,12,1,0,0.355,5
1,conj_grid,5,13,1,0.238,0.356,5
1,conj_grid,5,14,1,0.452,0.338,5
1,conj_grid,5,15,2,0.234,0.453,5
1,conj_grid,5,16,2,0.351,0.465,5
1,conj_grid,5,17,2,0.575,0.468,5
1,conj_grid,5,18,1,0.115,0.589,5
1,conj_grid,5,19,2,0.338,0.586,5
1,conj_grid,5,20,1,0.576,0.574,5
1,conj_grid,5,21,1,0.699,0.589,5
1,conj_grid,5,22,2,0,0.683,5
1,conj_grid,5,23,2,0.224,0.711,5
1,conj_grid,5,24,2,0.471,0.694,5
1,conj_rot,6,1,2,0.392,0,1
1,conj_rot,6,2,1,0.474,0.102,1
1,conj_rot,6,3,1,0.633,0.248,1
1,conj_rot,6,4,1,0.809,0.394,1
1,conj_rot,6,5,2,0.889,0.477,1
1,conj_rot,6,6,2,0.344,0.075,1
1,conj_rot,6,7,2,0.397,0.167,1
1,conj_rot,6,8,2,0.558,0.308,1
1,conj_rot,6,9,2,0.64,0.401,1
1,conj_rot,6,10,2,0.724,0.489,1
1,conj_rot,6,11,1,0.799,0.561,1
1,conj_rot,6,12,2,0.336,0.243,1
1,conj_rot,6,13,1,0.639,0.567,1
1,conj_rot,6,14,1,0.219,0.349,1
1,conj_rot,6,15,1,0.386,0.494,1
1,conj_rot,6,16,1,0.095,0.322,1
1,conj_rot,6,17,1,0.175,0.409,1
1,conj_rot,6,18,1,0.394,0.655,1
1,conj_rot,6,19,1,0.474,0.73,1
1,conj_rot,6,20,2,0,0.418,1
1,conj_rot,6,21,2,0.169,0.562,1
1,conj_rot,6,22,1,0,0.556,1
1,conj_rot,6,23,2,0.148,0.733,1
1,conj_rot,6,24,2,0.308,0.896,1
1,conj_rot,7,1,2,0.393,0,2
1,conj_rot,7,2,2,0.494,0.1,2
1,conj_rot,7,3,2,0.629,0.253,2
1,conj_rot,7,4,1,0.801,0.403,2
1,conj_rot,7,5,1,0.889,0.485,2
1,conj_rot,7,6,1,0.62,0.42,2
1,conj_rot,7,7,2,0.804,0.58,2
1,conj_rot,7,8,1,0.248,0.179,2
1,conj_rot,7,9,1,0.402,0.349,2
1,conj_rot,7,10,2,0.474,0.413,2
1,conj_rot,7,11,1,0.547,0.521,2
1,conj_rot,7,12,1,0.635,0.601,2
1,conj_rot,7,13,1,0.228,0.336,2
1,conj_rot,7,14,2,0.3,0.425,2
1,conj_rot,7,15,1,0.639,0.75,2
1,conj_rot,7,16,1,0.407,0.664,2
1,conj_rot,7,17,1,0.559,0.824,2
1,conj_rot,7,18,2,0.241,0.659,2
1,conj_rot,7,19,1,0.316,0.729,2
1,conj_rot,7,20,2,0,0.594,2
1,conj_rot,7,21,2,0.058,0.652,2
1,conj_rot,7,22,2,0.138,0.74,2
1,conj_rot,7,23,2,0.323,0.908,2
1,conj_rot,7,24,2,0.409,1,2
1,conj_rot,8,1,1,0.886,0.34,3
1,conj_rot,8,2,1,0.404,0,3
1,conj_rot,8,3,1,0.493,0.092,3
1,conj_rot,8,4,2,0.816,0.417,3
1,conj_rot,8,5,2,0.899,0.482,3
1,conj_rot,8,6,2,0.646,0.413,3
1,conj_rot,8,7,2,0.722,0.497,3
1,conj_rot,8,8,2,0.826,0.57,3
1,conj_rot,8,9,2,0.34,0.286,3
1,conj_rot,8,10,1,0.473,0.412,3
1,conj_rot,8,11,1,0.638,0.589,3
1,conj_rot,8,12,2,0.733,0.647,3
1,conj_rot,8,13,1,0.16,0.256,3
1,conj_rot,8,14,2,0.245,0.336,3
1,conj_rot,8,15,2,0.413,0.491,3
1,conj_rot,8,16,2,0.491,0.576,3
1,conj_rot,8,17,1,0.575,0.651,3
1,conj_rot,8,18,2,0.086,0.356,3
1,conj_rot,8,19,2,0.16,0.414,3
1,conj_rot,8,20,1,0.242,0.506,3
1,conj_rot,8,21,1,0.321,0.571,3
1,conj_rot,8,22,1,0.486,0.738,3
1,conj_rot,8,23,1,0,0.421,3
1,conj_rot,8,24,1,0.171,0.563,3
1,conj_rot,9,1,2,0.474,0,4
1,conj_rot,9,2,1,0.545,0.061,4
1,conj_rot,9,3,1,0.709,0.221,4
1,conj_rot,9,4,1,0.792,0.328,4
1,conj_rot,9,5,2,0.965,0.475,4
1,conj_rot,9,6,1,0.709,0.404,4
1,conj_rot,9,7,2,0.798,0.481,4
1,conj_rot,9,8,2,0.862,0.539,4
1,conj_rot,9,9,2,0.463,0.309,4
1,conj_rot,9,10,2,0.564,0.376,4
1,conj_rot,9,11,2,0.804,0.647,4
1,conj_rot,9,12,1,0.462,0.474,4
1,conj_rot,9,13,1,0.629,0.631,4
1,conj_rot,9,14,2,0.71,0.741,4
1,conj_rot,9,15,1,0.224,0.384,4
1,conj_rot,9,16,1,0.332,0.467,4
1,conj_rot,9,17,2,0.628,0.791,4
1,conj_rot,9,18,2,0.13,0.491,4
1,conj_rot,9,19,2,0.232,0.553,4
1,conj_rot,9,20,2,0.311,0.608,4
1,conj_rot,9,21,1,0.387,0.7,4
1,conj_rot,9,22,1,0.555,0.896,4
1,conj_rot,9,23,1,0,0.476,4
1,conj_rot,9,24,1,0.378,0.883,4
1,conj_rot,10,1,1,0.473,0,5
1,conj_rot,10,2,1,0.631,0.173,5
1,conj_rot,10,3,1,0.712,0.239,5
1,conj_rot,10,4,1,0.793,0.311,5
1,conj_rot,10,5,2,0.952,0.51,5
1,conj_rot,10,6,1,0.387,0.073,5
1,conj_rot,10,7,1,0.64,0.313,5
1,conj_rot,10,8,2,0.728,0.407,5
1,conj_rot,10,9,2,0.883,0.565,5
1,conj_rot,10,10,2,0.303,0.174,5
1,conj_rot,10,11,2,0.622,0.481,5
1,conj_rot,10,12,1,0.38,0.406,5
1,conj_rot,10,13,2,0.544,0.573,5
1,conj_rot,10,14,2,0.646,0.652,5
1,conj_rot,10,15,2,0.712,0.725,5
1,conj_rot,10,16,1,0.15,0.332,5
1,conj_rot,10,17,1,0.313,0.491,5
1,conj_rot,10,18,2,0.475,0.638,5
1,conj_rot,10,19,1,0.557,0.735,5
1,conj_rot,10,20,1,0.065,0.401,5
1,conj_rot,10,21,2,0.13,0.472,5
1,conj_rot,10,22,2,0,0.474,5
1,conj_rot,10,23,2,0.153,0.662,5
1,conj_rot,10,24,1,0.213,0.748,5
1,conj_uni,11,1,2,0.002,0.267,1
1,conj_uni,11,2,2,0.471,0.155,1
1,conj_uni,11,3,1,0.341,0.442,1
1,conj_uni,11,4,1,0.304,0.396,1
1,conj_uni,11,5,1,0.166,0.038,1
1,conj_uni,11,6,2,0.566,0.442,1
1,conj_uni,11,7,2,0.05,0.724,1
1,conj_uni,11,8,2,0.216,0.52,1
1,conj_uni,11,9,1,0,0.671,1
1,conj_uni,11,10,1,0.27,0.054,1
1,conj_uni,11,11,1,0.13,0.307,1
1,conj_uni,11,12,1,0.068,0.014,1
1,conj_uni,11,13,1,0.003,0.574,1
1,conj_uni,11,14,1,0.312,0.338,1
1,conj_uni,11,15,1,0.169,0.741,1
1,conj_uni,11,16,2,0.751,0.535,1
1,conj_uni,11,17,1,0.437,0.09,1
1,conj_uni,11,18,2,0.015,0.039,1
1,conj_uni,11,19,2,0.186,0.215,1
1,conj_uni,11,20,2,0.413,0.714,1
1,conj_uni,11,21,1,0.69,0.573,1
1,conj_uni,11,22,2,0.576,0,1
1,conj_uni,11,23,2,0.553,0.651,1
1,conj_uni,11,24,2,0.394,0.015,1
1,conj_uni,12,1,2,0.587,0,2
1,conj_uni,12,2,1,0.04,0.207,2
1,conj_uni,12,3,1,0.132,0.661,2
1,conj_uni,12,4,2,0,0.12,2
1,conj_uni,12,5,2,0.159,0.006,2
1,conj_uni,12,6,1,0.647,0.546,2
1,conj_uni,12,7,1,0.145,0.256,2
1,conj_uni,12,8,1,0.356,0.587,2
1,conj_uni,12,9,2,0.064,0.038,2
1,conj_uni,12,10,2,0.079,0.689,2
1,conj_uni,12,11,2,0.208,0.673,2
1,conj_uni,12,12,2,0.644,0.719,2
1,conj_uni,12,13,2,0.266,0.518,2
1,conj_uni,12,14,1,0.265,0.412,2
1,conj_uni,12,15,1,0.001,0.061,2
1,conj_uni,12,16,1,0.12,0.313,2
1,conj_uni,12,17,1,0.708,0.17,2
1,conj_uni,12,18,2,0.489,0.094,2
1,conj_uni,12,19,2,0.658,0.635,2
1,conj_uni,12,20,2,0.03,0.722,2
1,conj_uni,12,21,2,0.475,0.222,2
1,conj_uni,12,22,1,0.19,0.515,2
1,conj_uni,12,23,1,0.666,0.04,2
1,conj_uni,12,24,1,0.379,0.051,2
1,conj_uni,13,1,1,0.185,0.702,3
1,conj_uni,13,2,2,0.309,0.345,3
1,conj_uni,13,3,2,0.572,0.47,3
1,conj_uni,13,4,2,0.413,0,3
1,conj_uni,13,5,2,0.172,0.251,3
1,conj_uni,13,6,1,0.162,0.132,3
1,conj_uni,13,7,1,0.112,0.311,3
1,conj_uni,13,8,1,0.486,0.635,3
1,conj_uni,13,9,1,0.196,0.084,3
1,conj_uni,13,10,2,0.401,0.228,3
1,conj_uni,13,11,1,0.09,0.116,3
1,conj_uni,13,12,2,0.26,0.311,3
1,conj_uni,13,13,1,0.369,0.736,3
1,conj_uni,13,14,2,0.077,0.361,3
1,conj_uni,13,15,2,0.352,0.12,3
1,conj_uni,13,16,2,0.231,0.252,3
1,conj_uni,13,17,2,0.137,0.079,3
1,conj_uni,13,18,1,0.465,0.363,3
1,conj_uni,13,19,1,0.488,0.039,3
1,conj_uni,13,20,2,0.056,0.286,3
1,conj_uni,13,21,1,0.014,0.191,3
1,conj_uni,13,22,2,0.676,0.407,3
1,conj_uni,13,23,1,0.168,0.581,3
1,conj_uni,13,24,1,0,0.302,3
1,conj_uni,14,1,2,0.333,0.658,4
1,conj_uni,14,2,2,0.541,0.157,4
1,conj_uni,14,3,1,0.697,0.691,4
1,conj_uni,14,4,1,0.578,0.358,4
1,conj_uni,14,5,1,0.069,0.497,4
1,conj_uni,14,6,1,0.04,0.035,4
1,conj_uni,14,7,2,0.402,0.009,4
1,conj_uni,14,8,2,0.695,0.486,4
1,conj_uni,14,9,1,0.032,0.138,4
1,conj_uni,14,10,2,0.199,0.559,4
1,conj_uni,14,11,1,0.377,0.255,4
1,conj_uni,14,12,1,0.104,0.357,4
1,conj_uni,14,13,1,0.196,0,4
1,conj_uni,14,14,2,0.502,0.112,4
1,conj_uni,14,15,1,0.716,0.05,4
1,conj_uni,14,16,1,0.4,0.339,4
1,conj_uni,14,17,2,0.54,0.216,4
1,conj_uni,14,18,2,0.095,0.607,4
1,conj_uni,14,19,1,0.407,0.149,4
1,conj_uni,14,20,2,0.232,0.333,4
1,conj_uni,14,21,2,0.233,0.109,4
1,conj_uni,14,22,1,0.451,0.63,4
1,conj_uni,14,23,2,0.113,0.285,4
1,conj_uni,14,24,2,0,0.726,4
1,conj_uni,15,1,1,0.592,0,5
1,conj_uni,15,2,1,0.348,0.732,5
1,conj_uni,15,3,1,0.553,0.249,5
1,conj_uni,15,4,2,0.004,0.651,5
1,conj_uni,15,5,1,0.528,0.024,5
1,conj_uni,15,6,2,0.6,0.741,5
1,conj_uni,15,7,2,0.556,0.463,5
1,conj_uni,15,8,1,0.085,0.493,5
1,conj_uni,15,9,2,0.247,0.326,5
1,conj_uni,15,10,2,0.439,0.299,5
1,conj_uni,15,11,2,0.12,0.437,5
1,conj_uni,15,12,1,0.342,0.354,5
1,conj_uni,15,13,1,0.096,0.009,5
1,conj_uni,15,14,2,0.458,0.742,5
1,conj_uni,15,15,2,0.376,0.304,5
1,conj_uni,15,16,1,0.424,0.079,5
1,conj_uni,15,17,2,0.219,0.274,5
1,conj_uni,15,18,2,0.622,0.607,5
1,conj_uni,15,19,2,0.326,0.421,5
1,conj_uni,15,20,1,0.089,0.277,5
1,conj_uni,15,21,1,0.223,0.07,5
1,conj_uni,15,22,2,0.071,0.743,5
1,conj_uni,15,23,1,0,0.588,5
1,conj_uni,15,24,1,0.068,0.673,5
1,feat_grid,16,1,1,0,0.018,1
1,feat_grid,16,2,2,0.133,0.015,1
1,feat_grid,16,3,2,0.461,0.005,1
1,feat_grid,16,4,1,0.597,0,1
1,feat_grid,16,5,2,0.723,0.017,1
1,feat_grid,16,6,2,0.011,0.134,1
1,feat_grid,16,7,1,0.444,0.15,1
1,feat_grid,16,8,1,0.145,0.239,1
1,feat_grid,16,9,2,0.714,0.238,1
1,feat_grid,16,10,2,0.141,0.372,1
1,feat_grid,16,11,2,0.692,0.369,1
1,feat_grid,16,12,2,0.015,0.476,1
1,feat_grid,16,13,1,0.13,0.469,1
1,feat_grid,16,14,2,0.368,0.469,1
1,feat_grid,16,15,1,0.491,0.47,1
1,feat_grid,16,16,1,0.714,0.472,1
1,feat_grid,16,17,1,0.128,0.583,1
1,feat_grid,16,18,2,0.362,0.577,1
1,feat_grid,16,19,1,0.476,0.59,1
1,feat_grid,16,20,1,0.012,0.716,1
1,feat_grid,16,21,1,0.131,0.721,1
1,feat_grid,16,22,1,0.371,0.704,1
1,feat_grid,16,23,2,0.467,0.695,1
1,feat_grid,16,24,2,0.701,0.716,1
1,feat_grid,17,1,2,0.12,0.007,2
1,feat_grid,17,2,2,0.22,0.021,2
1,feat_grid,17,3,2,0.56,0.015,2
1,feat_grid,17,4,2,0.681,0,2
1,feat_grid,17,5,1,0,0.137,2
1,feat_grid,17,6,1,0.124,0.117,2
1,feat_grid,17,7,1,0.352,0.124,2
1,feat_grid,17,8,1,0.702,0.125,2
1,feat_grid,17,9,1,0.014,0.242,2
1,feat_grid,17,10,2,0.115,0.223,2
1,feat_grid,17,11,2,0.234,0.24,2
1,feat_grid,17,12,1,0.59,0.259,2
1,feat_grid,17,13,2,0.469,0.366,2
1,feat_grid,17,14,2,0.691,0.344,2
1,feat_grid,17,15,1,0.351,0.476,2
1,feat_grid,17,16,2,0.468,0.451,2
1,feat_grid,17,17,1,0.105,0.607,2
1,feat_grid,17,18,2,0.238,0.596,2
1,feat_grid,17,19,2,0.471,0.573,2
1,feat_grid,17,20,1,0.711,0.586,2
1,feat_grid,17,21,1,0.019,0.721,2
1,feat_grid,17,22,2,0.147,0.711,2
1,feat_grid,17,23,1,0.451,0.696,2
1,feat_grid,17,24,1,0.68,0.717,2
1,feat_grid,18,1,1,0.01,0,3
1,feat_grid,18,2,1,0.129,0.022,3
1,feat_grid,18,3,1,0.584,0.029,3
1,feat_grid,18,4,1,0.022,0.123,3
1,feat_grid,18,5,2,0.234,0.123,3
1,feat_grid,18,6,1,0.36,0.116,3
1,feat_grid,18,7,2,0.59,0.12,3
1,feat_grid,18,8,1,0.704,0.134,3
1,feat_grid,18,9,1,0.112,0.25,3
1,feat_grid,18,10,2,0.244,0.223,3
1,feat_grid,18,11,2,0.341,0.237,3
1,feat_grid,18,12,1,0.472,0.255,3
1,feat_grid,18,13,2,0.719,0.256,3
1,feat_grid,18,14,2,0.117,0.356,3
1,feat_grid,18,15,2,0,0.478,3
1,feat_grid,18,16,1,0.116,0.474,3
1,feat_grid,18,17,2,0.362,0.469,3
1,feat_grid,18,18,2,0.465,0.489,3
1,feat_grid,18,19,2,0.46,0.579,3
1,feat_grid,18,20,2,0.588,0.579,3
1,feat_grid,18,21,2,0.694,0.586,3
1,feat_grid,18,22,1,0.015,0.698,3
1,feat_grid,18,23,1,0.36,0.701,3
1,feat_grid,18,24,1,0.587,0.691,3
1,feat_grid,19,1,1,0.132,0.004,4
1,feat_grid,19,2,1,0.357,0,4
1,feat_grid,19,3,1,0.465,0.02,4
1,feat_grid,19,4,2,0.584,0.011,4
1,feat_grid,19,5,1,0.122,0.108,4
1,feat_grid,19,6,1,0.236,0.125,4
1,feat_grid,19,7,2,0.596,0.123,4
1,feat_grid,19,8,2,0.015,0.235,4
1,feat_grid,19,9,1,0.125,0.237,4
1,feat_grid,19,10,2,0.224,0.23,4
1,feat_grid,19,11,2,0.36,0.226,4
1,feat_grid,19,12,2,0.587,0.248,4
1,feat_grid,19,13,2,0.005,0.339,4
1,feat_grid,19,14,1,0.23,0.338,4
1,feat_grid,19,15,1,0,0.459,4
1,feat_grid,19,16,1,0.245,0.444,4
1,feat_grid,19,17,2,0.468,0.454,4
1,feat_grid,19,18,1,0.577,0.456,4
1,feat_grid,19,19,2,0.011,0.565,4
1,feat_grid,19,20,1,0.116,0.564,4
1,feat_grid,19,21,2,0.719,0.572,4
1,feat_grid,19,22,2,0.011,0.691,4
1,feat_grid,19,23,2,0.566,0.697,4
1,feat_grid,19,24,1,0.71,0.69,4
1,feat_grid,20,1,1,0.141,0.035,5
1,feat_grid,20,2,1,0.358,0,5
1,feat_grid,20,3,1,0.468,0.018,5
1,feat_grid,20,4,1,0.577,0.018,5
1,feat_grid,20,5,1,0.452,0.136,5
1,feat_grid,20,6,2,0.694,0.136,5
1,feat_grid,20,7,2,0,0.266,5
1,feat_grid,20,8,2,0.124,0.265,5
1,feat_grid,20,9,1,0.589,0.248,5
1,feat_grid,20,10,1,0.716,0.249,5
1,feat_grid,20,11,2,0.018,0.354,5
1,feat_grid,20,12,1,0.118,0.376,5
1,feat_grid,20,13,2,0.358,0.362,5
1,feat_grid,20,14,2,0.12,0.473,5
1,feat_grid,20,15,2,0.701,0.469,5
1,feat_grid,20,16,2,0.007,0.598,5
1,feat_grid,20,17,1,0.123,0.609,5
1,feat_grid,20,18,2,0.354,0.6,5
1,feat_grid,20,19,2,0.478,0.592,5
1,feat_grid,20,20,2,0.113,0.707,5
1,feat_grid,20,21,1,0.225,0.706,5
1,feat_grid,20,22,2,0.356,0.695,5
1,feat_grid,20,23,1,0.461,0.712,5
1,feat_grid,20,24,1,0.709,0.69,5
1,feat_rot,21,1,1,0.486,0,1
1,feat_rot,21,2,1,0.56,0.084,1
1,feat_rot,21,3,2,0.648,0.146,1
1,feat_rot,21,4,1,0.81,0.313,1
1,feat_rot,21,5,2,0.972,0.471,1
1,feat_rot,21,6,2,0.417,0.083,1
1,feat_rot,21,7,1,0.504,0.175,1
1,feat_rot,21,8,1,0.567,0.232,1
1,feat_rot,21,9,1,0.897,0.53,1
1,feat_rot,21,10,2,0.4,0.245,1
1,feat_rot,21,11,2,0.549,0.391,1
1,feat_rot,21,12,1,0.232,0.241,1
1,feat_rot,21,13,2,0.418,0.394,1
1,feat_rot,21,14,2,0.734,0.736,1
1,feat_rot,21,15,2,0.329,0.463,1
1,feat_rot,21,16,1,0.406,0.544,1
1,feat_rot,21,17,2,0.474,0.663,1
1,feat_rot,21,18,2,0.57,0.711,1
1,feat_rot,21,19,1,0.64,0.798,1
1,feat_rot,21,20,1,0.242,0.549,1
1,feat_rot,21,21,1,0.558,0.875,1
1,feat_rot,21,22,2,0,0.487,1
1,feat_rot,21,23,2,0.3,0.804,1
1,feat_rot,21,24,1,0.497,0.969,1
1,feat_rot,22,1,2,0.504,0,2
1,feat_rot,22,2,1,0.582,0.077,2
1,feat_rot,22,3,2,0.749,0.235,2
1,feat_rot,22,4,1,0.818,0.334,2
1,feat_rot,22,5,2,0.918,0.392,2
1,feat_rot,22,6,2,0.407,0.072,2
1,feat_rot,22,7,2,0.668,0.322,2
1,feat_rot,22,8,1,0.74,0.395,2
1,feat_rot,22,9,2,0.425,0.235,2
1,feat_rot,22,10,1,0.501,0.316,2
1,feat_rot,22,11,2,0.741,0.56,2
1,feat_rot,22,12,1,0.841,0.644,2
1,feat_rot,22,13,2,0.159,0.319,2
1,feat_rot,22,14,2,0.337,0.491,2
1,feat_rot,22,15,1,0.494,0.667,2
1,feat_rot,22,16,1,0.657,0.794,2
1,feat_rot,22,17,1,0.179,0.481,2
1,feat_rot,22,18,1,0.254,0.556,2
1,feat_rot,22,19,1,0.404,0.731,2
1,feat_rot,22,20,2,0.496,0.798,2
1,feat_rot,22,21,1,0.576,0.883,2
1,feat_rot,22,22,2,0,0.476,2
1,feat_rot,22,23,2,0.181,0.65,2
1,feat_rot,22,24,1,0.413,0.879,2
1,feat_rot,23,1,1,0.485,0,3
1,feat_rot,23,2,2,0.569,0.083,3
1,feat_rot,23,3,2,0.61,0.16,3
1,feat_rot,23,4,1,0.725,0.234,3
1,feat_rot,23,5,2,0.808,0.336,3
1,feat_rot,23,6,1,0.883,0.409,3
1,feat_rot,23,7,2,0.479,0.149,3
1,feat_rot,23,8,1,0.563,0.253,3
1,feat_rot,23,9,1,0.731,0.404,3
1,feat_rot,23,10,1,0.791,0.479,3
1,feat_rot,23,11,1,0.884,0.575,3
1,feat_rot,23,12,2,0.47,0.299,3
1,feat_rot,23,13,2,0.652,0.479,3
1,feat_rot,23,14,2,0.826,0.651,3
1,feat_rot,23,15,1,0.387,0.404,3
1,feat_rot,23,16,1,0.621,0.65,3
1,feat_rot,23,17,1,0.171,0.324,3
1,feat_rot,23,18,2,0.456,0.659,3
1,feat_rot,23,19,2,0.224,0.567,3
1,feat_rot,23,20,2,0.315,0.663,3
1,feat_rot,23,21,2,0.384,0.73,3
1,feat_rot,23,22,2,0,0.475,3
1,feat_rot,23,23,1,0.08,0.574,3
1,feat_rot,23,24,1,0.382,0.896,3
1,feat_rot,24,1,2,0.427,0,4
1,feat_rot,24,2,2,0.495,0.074,4
1,feat_rot,24,3,1,0.682,0.259,4
1,feat_rot,24,4,2,0.768,0.33,4
1,feat_rot,24,5,1,0.425,0.185,4
1,feat_rot,24,6,2,0.67,0.439,4
1,feat_rot,24,7,2,0.746,0.49,4
1,feat_rot,24,8,1,0.838,0.588,4
1,feat_rot,24,9,2,0.276,0.169,4
1,feat_rot,24,10,2,0.433,0.334,4
1,feat_rot,24,11,1,0.42,0.495,4
1,feat_rot,24,12,1,0.513,0.582,4
1,feat_rot,24,13,1,0.609,0.667,4
1,feat_rot,24,14,2,0.344,0.575,4
1,feat_rot,24,15,1,0.433,0.652,4
1,feat_rot,24,16,1,0.512,0.73,4
1,feat_rot,24,17,1,0.02,0.422,4
1,feat_rot,24,18,2,0.096,0.497,4
1,feat_rot,24,19,2,0.502,0.888,4
1,feat_rot,24,20,1,0,0.584,4
1,feat_rot,24,21,2,0.104,0.663,4
1,feat_rot,24,22,1,0.18,0.734,4
1,feat_rot,24,23,1,0.266,0.804,4
1,feat_rot,24,24,2,0.431,0.987,4
1,feat_rot,25,1,1,0.793,0.245,5
1,feat_rot,25,2,1,0.875,0.312,5
1,feat_rot,25,3,1,0.409,0,5
1,feat_rot,25,4,2,0.649,0.228,5
1,feat_rot,25,5,1,0.315,0.069,5
1,feat_rot,25,6,2,0.416,0.177,5
1,feat_rot,25,7,1,0.58,0.324,5
1,feat_rot,25,8,1,0.651,0.405,5
1,feat_rot,25,9,2,0.713,0.499,5
